0,0.051799939770354575
1,0.030460189245353243
2,0.029437894437820026
3,0.02355108964902349
4,0.021233026354738244
5,0.020071706479815123
6,0.019173380012310372
7,0.01675236990340602
8,0.015486883985668236
9,0.015072901822850019
10,0.014594167330006375
11,0.014411046976643076
12,0.014256907323122145
13,0.014004280828189976
14,0.013850813442795588
15,0.013666025347671733
16,0.013644294066734723
17,0.013351638123627262
18,0.013261484956473812
19,0.01318480444693545
20,0.013091851788858333
21,0.012934023564566978
22,0.012795209361762054
23,0.01268763789040922
24,0.01258448685173187
25,0.012560067767785276
26,0.012478552911967243
27,0.012426157908706822
28,0.012361887755194883
29,0.012332432247872557
30,0.0122798890852499
31,0.012264406423703498
32,0.01223419411000896
33,0.012132760838002191
34,0.012104157872956062
35,0.012087449951920513
36,0.012053720099706053
37,0.01201747500555693
38,0.011939161399465104
39,0.011914876827139745
40,0.01188556313046517
41,0.01181219743422345
42,0.01180486144745291
43,0.011740913657003143
44,0.011729272890846581
45,0.011680273195672986
46,0.011613092354541544
47,0.01153943485827178
48,0.011504817436936732
49,0.011478747237736633
50,0.011440066191620893
51,0.011331857339560715
52,0.011215309391114852
53,0.011147008624184197
54,0.011040385006191656
55,0.011006608546252747
56,0.010988008360680618
57,0.01088619741112609
58,0.010803980561700021
59,0.010783509833572118
60,0.01071718277206329
61,0.010685390624099114
62,0.01056209311330542
63,0.0105128906199988
64,0.010339138204346518
65,0.010166068884145589
66,0.009922106861544686
67,0.009837637608134091
68,0.009329801874695998
69,0.009059009823059613
70,0.008434904302833238
71,0.007840420276505547
72,0.007212922917280559
73,0.006341683589231027
74,0.005268244262351374
75,0.004757187328754468
76,0.0028049807942861506
77,0.00023098706810591814
78,6.882517942199581e-31
79,2.46713250996742e-33
80,2.3745190363961263e-33
81,1.8762745057035795e-33
82,2.8274923373656304e-34
83,2.6865551432838045e-34
84,2.1156331831396485e-34
