0,0.213862201,0.213862201
1,0.117158384,0.331020585
2,0.101299058,0.432319643
3,0.096725645,0.529045289
4,0.07511013,0.604155418
5,0.071456797,0.675612215
6,0.068594309,0.744206525
7,0.065842239,0.810048764
8,0.063971236,0.874019999
9,0.062225289,0.936245288
10,0.058336915,0.994582203
11,0.005417797,1
