,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_clf__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.12479887008667,0.3139344620797063,0.006200838088989258,0.0004011173731202518,8,0.05,1,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 1}",0.7693477059148701,0.7669983416252073,0.7658927584300719,0.7630960608154803,0.7732927840752004,0.7677253503607264,0.0034333357119938823,84
1,1.3568006992340087,0.20718038769065794,0.005999088287353516,0.0006312790751628604,8,0.05,2,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 2}",0.7932559425096739,0.7986456605859591,0.7873134328358209,0.7875604699378024,0.8009400055294443,0.7935428587223927,0.005575414408352431,83
2,1.2364008903503418,0.21556418854404652,0.0059986114501953125,7.835234034135334e-07,8,0.05,3,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 3}",0.8072139303482587,0.8021006080707573,0.802653399668325,0.8004146510020732,0.8150400884711086,0.805484147386461,0.005281139949394382,81
3,1.244000244140625,0.3418271600772406,0.006401681900024414,0.0004908405136181612,8,0.05,4,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 4}",0.8099778883360973,0.80085682697623,0.7996130458817026,0.8089841050449206,0.8052253248548521,0.8049313099483097,0.004168208242801109,82
4,1.1553996086120606,0.26457287055801915,0.006399917602539063,0.00049023250928647,8,0.05,5,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 5}",0.8112216694306247,0.8155058043117744,0.8150912106135987,0.8175535590877678,0.8147636162565662,0.8148271000912182,0.002047820456033524,80
5,1.3747997760772706,0.225738125856508,0.0070003032684326175,1.0512069551967909e-06,8,0.05,6,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 6}",0.8237976782752903,0.8214483139856275,0.8249032614704257,0.8208707671043538,0.8295548797345866,0.8241147690521602,0.0030966092318252454,79
6,1.1130000591278075,0.2936904529782145,0.006199836730957031,0.00040018607861985853,8,0.05,7,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 7}",0.8301547816473189,0.822139303482587,0.8266998341625207,0.8233586731167933,0.8350843240254354,0.8274870774248833,0.004713552052421333,39
7,1.1729998588562012,0.3847373700366082,0.006400966644287109,0.0004899613200496768,8,0.05,8,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 8}",0.8291873963515755,0.8239358761746821,0.8264234383637369,0.8230822391154112,0.8363284489908764,0.8277911380158665,0.004769251758355677,28
8,1.1255995273590087,0.21562997777191506,0.0062010765075683595,0.0004000436244401595,8,0.05,9,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 9}",0.832089552238806,0.8214483139856275,0.828220011055832,0.824464409122322,0.8331490185236384,0.8278740636315891,0.004441397441987473,27
9,1.1473987579345704,0.29063586729193885,0.007000970840454102,0.0010962363728173972,8,0.05,10,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 10}",0.8290491984521835,0.8211719181868435,0.8313985627418463,0.8212854181064271,0.8367431573126901,0.8279293473754042,0.00601273365182163,26
10,1.3152003288269043,0.12404371168260563,0.008000421524047851,0.0015511437881152983,8,0.05,11,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 11}",0.8307075732448866,0.8206191265892758,0.8286346047540077,0.8229440221147201,0.8353607962399778,0.8276529286563286,0.005316882007486177,32
11,0.9697999954223633,0.1619092695393717,0.0064008235931396484,0.0004907581067594957,8,0.05,12,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 12}",0.8298783858485351,0.8166113875069099,0.8235212824765064,0.8284727021423635,0.8321813657727398,0.8261326257014125,0.005542001224887379,68
12,1.1785998344421387,0.29334426370572475,0.006800079345703125,0.0004003778070703773,8,0.05,13,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 13}",0.8268380320619126,0.822277501381979,0.8266998341625207,0.8234968901174845,0.8370196295272325,0.8272659424496227,0.005190591669448909,47
13,0.9325991153717041,0.22491391404096278,0.007200431823730469,0.0014702695085467557,8,0.05,14,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 14}",0.8290491984521835,0.8218629076838032,0.8316749585406302,0.8237733241188666,0.8349460879181643,0.8282610498382951,0.00485872909836662,18
14,1.0937995433807373,0.1913295365836523,0.007201004028320313,0.00039992544240266846,8,0.05,15,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 15}",0.8291873963515755,0.8226920950801547,0.8283582089552238,0.8265376641326884,0.8363284489908764,0.8286203941730934,0.0044559633508326904,14
15,1.129999303817749,0.30369764261476545,0.007000732421875,0.000632711816663974,8,0.05,16,"{'NN__hidden_layer_sizes': 8, 'NN__learning_rate_init': 0.05, 'clf__n_components': 16}",0.8333333333333334,0.8206191265892758,0.8266998341625207,0.8234968901174845,0.8327343102018248,0.827376509937253,0.005007229152761619,44
