,Discount,Policy,Iteration,Time,Reward,Value Function
0,0.5,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",33,0.010984420776367188,2.7977108642814357,"(0.6622073577158971, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.3311036788420207, 1.448489270236642, 2.9195520036757054, 5.891395909613205, 11.895120972113205, 24.023858472113208, 48.5263584721132, 98.02635847211322, 198.0263584721132)"
1,0.6,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",45,0.011999130249023438,2.8266018788575757,"(0.9316185694862176, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 1.5589711416732492, 2.281292157328214, 3.831148910004459, 6.44033536232137, 10.832905147366674, 18.227803775389074, 30.677128064989063, 51.63558646498907, 86.91918646498905, 146.31918646498906, 246.31918646498906)"
