,GMM,KM
1,-7.792669345519143e-16,-7.792669345519143e-16
2,0.027033109152995248,0.027992771562232004
3,0.051599657232727525,0.059041629145459226
4,0.056867385172923154,0.06341005541164552
5,0.09674311532345957,0.09216274381563656
6,0.051303288878799085,0.09350540093016863
7,0.05436028384307518,0.08710560045082137
8,0.07366489650247521,0.08215500095513231
9,0.0654090092303411,0.07550829518246215
10,0.067349282662054,0.07939903816913818
11,0.06821386688909563,0.09095703322317587
