,GMM,KM
1,-3.8963346727595695e-16,-3.8963346727595695e-16
2,0.02836885733727862,0.029361974517326642
3,0.06496002494350746,0.08551784688135643
4,0.08883322189391034,0.10390507088875492
5,0.16650300668191967,0.17457834573301334
6,0.1002200120553345,0.1802144941224718
7,0.11445731005954377,0.1820587651561497
8,0.16515416853016837,0.18068699685237605
9,0.15053799160193965,0.17572274089512416
10,0.1568468364590098,0.19190618709907806
11,0.15645481372282496,0.2292359975153635
