,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.13200087547302247,0.015045392841325276,0.023998355865478514,0.002000571184313835,12,0.35,2,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 2}",0.7917705735660848,0.814214463840399,0.816708229426434,0.7340823970037453,0.8264669163545568,0.7966566866267465,0.033272138347100376,4
1,0.1782003879547119,0.0327865670317012,0.03319854736328125,0.004706552835771025,12,0.35,3,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 3}",0.7892768079800498,0.7967581047381546,0.8067331670822943,0.8002496878901373,0.8289637952559301,0.8043912175648703,0.01351176798828798,2
2,0.17360033988952636,0.013865601224278164,0.04579982757568359,0.006968523803727702,12,0.35,4,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 4}",0.8079800498753117,0.800498753117207,0.8029925187032418,0.784019975031211,0.8202247191011236,0.8031437125748503,0.011725271851138254,3
3,0.2209993839263916,0.0329486803407114,0.05420083999633789,0.008750857884733529,12,0.35,5,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 5}",0.7880299251870324,0.7331670822942643,0.8104738154613467,0.8177278401997503,0.8164794007490637,0.7931636726546906,0.031855012454956796,6
4,0.24199972152709961,0.017965171657504293,0.05839972496032715,0.004497787044072772,12,0.35,6,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 6}",0.7680798004987531,0.7817955112219451,0.8079800498753117,0.7490636704119851,0.8202247191011236,0.7854291417165669,0.025901507825843908,7
5,0.2963998317718506,0.015279222065821645,0.06859941482543945,0.006887356487746904,12,0.35,7,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 7}",0.8092269326683291,0.800498753117207,0.8266832917705735,0.8089887640449438,0.8164794007490637,0.812375249500998,0.008765292633519403,1
6,0.2837991714477539,0.022745455566146416,0.07339997291564941,0.009831576944994704,12,0.35,8,"{'NN__hidden_layer_sizes': 12, 'NN__learning_rate_init': 0.35, 'addClustKM__n_clusters': 8}",0.7905236907730673,0.8017456359102244,0.7680798004987531,0.8014981273408239,0.8127340823970037,0.7949101796407185,0.015146276176867694,5
